language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,model,arm
es,few_label_64_strat,0.7741882556676865,0.1846513702998726,25,0.4653904729256789,0.15872458566191094,0.027490542244640603,0.6693635077793494,0.9301173175011841,0.3306364922206506,0.17037333333333332,0.3306364922206506,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,0.10020719471280515,clf_unitary_xlmr,A
es,few_label_64_rand,0.6354622915387154,0.21776877837449102,25,0.5803800298805393,0.11315761289006833,0.05114754098360655,0.5533239038189532,0.9007389220005346,0.4466760961810467,0.23757333333333336,0.4466760961810467,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.014782362242055203,clf_unitary_xlmr,A
es,few_label_128_strat,0.6035798442363739,0.1951208811865456,25,0.6019384413740724,0.10786232630602431,0.05190416141235814,0.5322206506364923,0.8989403915649429,0.46777934936350773,0.24792000000000003,0.46777934936350773,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.036340773735588305,clf_unitary_xlmr,A
es,few_label_128_rand,0.6592456388473511,0.15678183471042562,25,0.5764808858108826,0.09823861686266912,0.042925598991172764,0.5666760961810466,0.9062673031466272,0.43332390381895336,0.22693333333333332,0.43332390381895336,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.010883218172398568,clf_unitary_xlmr,A
es,few_label_256_strat,0.6378910073637962,0.11425341970663079,25,0.598118892321247,0.06219779344306,0.04479192938209331,0.548005657708628,0.9022722713335039,0.45199434229137203,0.23672,0.45199434229137203,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.03252122468276297,clf_unitary_xlmr,A
es,few_label_256_rand,0.6815497010946274,0.12077390885544341,25,0.5712784076155872,0.06897626997103039,0.03959646910466583,0.5778217821782178,0.9082014983428919,0.4221782178217822,0.21992000000000003,0.4221782178217822,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.005680739977103166,clf_unitary_xlmr,A
es,target_full,0.6995801627635956,0.0,1,0.5655976676384841,0.0,0.03909205548549811,0.5884016973125884,0.9037267080745341,0.4115983026874116,0.21466666666666667,0.4115983026874116,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,0.5259818731117825,0.5985554406612228,0.5655976676384841,0.0,clf_unitary_xlmr,A
es,test_oracle_unachievable,0.5894675850868225,0.0,1,0.6299357208448118,0.0,0.04918032786885246,0.5148514851485149,0.8979057591623036,0.48514851485148514,0.25466666666666665,0.48514851485148514,False,False,0.8641204599652903,0.4713333333333333,0.512,1000,1500,0.36111076921224594,en,target_fpr,,,0.5655976676384841,-0.06433805320632768,clf_unitary_xlmr,A
fr,fixed_half,0.5,0.0,1,0.9191176470588234,0.0,0.014175257731958763,0.13674033149171272,0.9827044025157232,0.8632596685082873,0.424,0.8632596685082873,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.028250773993808154,clf_unitary_xlmr,A
fr,source_global,0.36111076921224594,0.0,1,0.9342857142857143,0.0,0.028350515463917526,0.09668508287292818,0.9674556213017751,0.9033149171270718,0.45066666666666666,0.9033149171270718,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,0.9213472954045221,0.9488197395341518,0.9473684210526315,0.013082706766917251,clf_unitary_xlmr,A
fr,pooled_global,0.5274347132328093,0.0,1,0.9158050221565731,0.0,0.01288659793814433,0.143646408839779,0.9841269841269841,0.856353591160221,0.42,0.856353591160221,False,False,0.988950276243094,0.4826666666666667,0.517,1000,1500,0.36111076921224594,en,target_fpr,,,0.9473684210526315,0.031563398896058414,clf_unitary_xlmr,A
