language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,prevalence_setting,task,encoder,exp_id
am,fixed_half,0.5,0.0,1,0.6959847036328872,0.0,0.39158163265306123,0.23743016759776536,0.6400937866354045,0.7625698324022346,0.5686666666666667,0.7625698324022346,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.33914709679528043,native,toxicity,encoder_minilm,EXP-005-am
am,source_global,0.8009660332041458,0.0,1,0.3568376068376068,0.0,0.06760204081632654,0.7667597765363129,0.759090909090909,0.23324022346368714,0.14666666666666667,0.23324022346368714,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,0.314809145288111,0.3979808822036234,0.3568376068376068,0.0,native,toxicity,encoder_minilm,EXP-005-am
am,quantile_match,0.8008267016369138,0.0,1,0.3568376068376068,0.0,0.06760204081632654,0.7667597765363129,0.759090909090909,0.23324022346368714,0.14666666666666667,0.23324022346368714,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.0,native,toxicity,encoder_minilm,EXP-005-am
am,sld_em,0.8009660332041458,0.0,1,0.3568376068376068,0.0,0.06760204081632654,0.7667597765363129,0.759090909090909,0.23324022346368714,0.14666666666666667,0.23324022346368714,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.0,native,toxicity,encoder_minilm,EXP-005-am
am,bbse,0.8009660332041457,0.0,1,0.3568376068376068,0.0,0.06760204081632654,0.7667597765363129,0.759090909090909,0.23324022346368714,0.14666666666666667,0.23324022346368714,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.0,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_8_strat,0.6853260157394012,0.12603119716698433,25,0.5030626767777678,0.15820006532910189,0.1802551020408163,0.5637988826815643,0.7097848416176319,0.4362011173184358,0.3024266666666667,0.4362011173184358,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.14622506994016105,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_8_rand,0.6211972406487661,0.21409198555103773,25,0.5097501268100647,0.19250541391616444,0.26076530612244897,0.49575418994413406,0.6870053827694679,0.504245810055866,0.3769866666666667,0.504245810055866,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.15291251997245792,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_16_strat,0.7655767028136635,0.12232058083671753,25,0.39112495203627645,0.18344679343432355,0.11448979591836736,0.6919553072625697,0.7390201916164072,0.3080446927374301,0.20687999999999998,0.3080446927374301,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.03428734519866966,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_16_rand,0.7676227846774283,0.11239450153532017,25,0.39089875546151404,0.16647816656328673,0.11,0.6983240223463687,0.7381646739296721,0.30167597765363124,0.20149333333333336,0.30167597765363124,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.034061148623907245,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_32_strat,0.8304120936901751,0.11716862956278408,25,0.2879775101785376,0.18739294714766155,0.0720408163265306,0.7908938547486034,0.7568256882617718,0.20910614525139667,0.13746666666666668,0.20910614525139667,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.06886009665906917,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_32_rand,0.8191574537821806,0.09412713307235757,25,0.3123941356487968,0.1556145306500531,0.07214285714285715,0.7820670391061452,0.7554290363031736,0.21793296089385472,0.14173333333333335,0.21793296089385472,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.04444347118880998,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_64_strat,0.800221821391335,0.07391926294671138,25,0.34647051314038885,0.1201039818783951,0.07923469387755101,0.7605027932960893,0.7451720704717967,0.23949720670391061,0.15573333333333333,0.23949720670391061,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.010367093697217944,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_64_rand,0.7926393875693687,0.07049873970665371,25,0.35773411911045416,0.1162635703164388,0.0817857142857143,0.7518435754189945,0.7452016650562453,0.2481564245810056,0.1612,0.2481564245810056,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,-0.0008965122728473718,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_128_strat,0.8272664299911354,0.03904174212241343,25,0.30597431581633405,0.061871072528594064,0.05887755102040817,0.8051396648044694,0.7547222758629055,0.19486033519553067,0.12378666666666667,0.19486033519553067,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.05086329102127274,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_128_rand,0.8127943355671831,0.04341697103640809,25,0.326522788584383,0.06936998376315816,0.06576530612244898,0.7874301675977654,0.7508222347683708,0.21256983240223462,0.13584,0.21256983240223462,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.030314818253223796,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_256_strat,0.7958261870908195,0.03382011170771506,25,0.3541290693935445,0.055470651658208754,0.07464285714285715,0.7649720670391063,0.7446421848332931,0.23502793296089386,0.1512,0.23502793296089386,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.002708537444062298,native,toxicity,encoder_minilm,EXP-005-am
am,few_label_256_rand,0.8058501000757881,0.03067104513999924,25,0.3403136943590087,0.048102599367988705,0.06928571428571428,0.7777653631284916,0.7473242806410265,0.2222346368715084,0.14229333333333333,0.2222346368715084,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.01652391247859808,native,toxicity,encoder_minilm,EXP-005-am
am,target_full,0.8009660332041458,0.0,1,0.3568376068376068,0.0,0.06760204081632654,0.7667597765363129,0.759090909090909,0.23324022346368714,0.14666666666666667,0.23324022346368714,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,0.31628478497438706,0.3989813669826833,0.3568376068376068,0.0,native,toxicity,encoder_minilm,EXP-005-am
am,test_oracle_unachievable,0.8370129081452795,0.0,1,0.2995495495495496,0.0,0.04974489795918367,0.8142458100558659,0.7732558139534884,0.1857541899441341,0.11466666666666667,0.1857541899441341,False,True,0.7481259263481929,0.47733333333333333,0.511,1000,1500,0.8009660332041458,am,target_fpr,,,0.3568376068376068,0.05728805728805719,native,toxicity,encoder_minilm,EXP-005-am
ar,fixed_half,0.5,0.0,1,0.5527950310559006,0.0,0.24064171122994651,0.526595744680851,0.664179104477612,0.4734042553191489,0.35733333333333334,0.4734042553191489,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.3578409026155336,native,toxicity,encoder_minilm,EXP-005-am
ar,source_global,0.8009660332041458,0.0,1,0.36795252225519287,0.0,0.09759358288770054,0.7526595744680851,0.7181467181467182,0.2473404255319149,0.17266666666666666,0.2473404255319149,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,0.3290903416184315,0.40340909090909094,0.19495412844036694,-0.17299839381482593,native,toxicity,encoder_minilm,EXP-005-am
ar,quantile_match,0.8848558474085261,0.0,1,0.2777777777777778,0.0,0.07219251336898395,0.8271276595744681,0.7065217391304348,0.17287234042553193,0.12266666666666666,0.17287234042553193,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.08282364933741085,native,toxicity,encoder_minilm,EXP-005-am
ar,sld_em,0.9155585661811367,0.0,1,0.23307436182019975,0.0,0.058823529411764705,0.8603723404255319,0.7046979865771812,0.13962765957446807,0.09933333333333333,0.13962765957446807,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.03812023337983281,native,toxicity,encoder_minilm,EXP-005-am
ar,bbse,0.5688808682018054,0.0,1,0.5176663927691044,0.0,0.20053475935828877,0.5811170212765957,0.6774193548387096,0.41888297872340424,0.31,0.41888297872340424,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.32271226432873745,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_8_strat,0.7317579539481122,0.20387261146270563,25,0.3764991084246393,0.16750279176066532,0.13962566844919788,0.7088297872340426,0.6911956363322679,0.29117021276595745,0.21559999999999999,0.29117021276595745,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.18154497998427235,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_8_rand,0.6885358273867568,0.2274816585433458,25,0.39779513409954215,0.1913165705970279,0.1644385026737968,0.6743617021276596,0.6922595183458966,0.32563829787234044,0.24525333333333332,0.32563829787234044,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.2028410056591752,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_16_strat,0.7338618114373113,0.2213995246000889,25,0.3645095921676091,0.1838433549190297,0.1411229946524064,0.7130319148936171,0.6914679185372669,0.286968085106383,0.21423999999999999,0.286968085106383,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.16955546372724214,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_16_rand,0.8118953889020887,0.16661259606777495,25,0.30711191828312556,0.16483183838691387,0.09882352941176471,0.7795744680851064,0.7041230933436594,0.2204255319148936,0.15978666666666663,0.2204255319148936,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.11215778984275862,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_32_strat,0.915294942939352,0.09276875203383135,25,0.20377176635516897,0.12032208014628197,0.05331550802139038,0.8719148936170212,0.7106723268799058,0.1280851063829787,0.0908,0.1280851063829787,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.008817637914802029,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_32_rand,0.8929602182231998,0.10603535994072548,25,0.22199103963208816,0.1464063551803806,0.06042780748663102,0.8549468085106382,0.7221551153664366,0.1450531914893617,0.10285333333333334,0.1450531914893617,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.02703691119172122,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_64_strat,0.8963154180746292,0.0863005217330276,25,0.238085713730941,0.11893734841041594,0.06235294117647059,0.8480851063829786,0.7124818446097358,0.1519148936170213,0.10725333333333331,0.1519148936170213,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.043131585290574065,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_64_rand,0.9161180440290315,0.07249280270839666,25,0.21438634305240356,0.102847294598233,0.05438502673796791,0.8673404255319148,0.7125882334233613,0.13265957446808513,0.09362666666666666,0.13265957446808513,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.01943221461203662,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_128_strat,0.8841026115770418,0.07545992693833846,25,0.2619620752074441,0.08670599348654279,0.06935828877005347,0.833936170212766,0.7072668038641666,0.16606382978723405,0.11784,0.16606382978723405,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.06700794676707714,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_128_rand,0.8869755172285784,0.07036389830937138,25,0.2591618319744578,0.08777223619106608,0.06754010695187165,0.8363297872340426,0.7089226454781867,0.16367021276595747,0.11573333333333334,0.16367021276595747,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.06420770353409086,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_256_strat,0.9304699962474754,0.025885847969310902,25,0.206023406375338,0.04134715035964931,0.05080213903743314,0.8784042553191489,0.7063211905760834,0.12159574468085106,0.08629333333333333,0.12159574468085106,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.011069277934971061,native,toxicity,encoder_minilm,EXP-005-am
ar,few_label_256_rand,0.9177879467501302,0.04249400693139652,25,0.22407732712543038,0.06165342620923773,0.05614973262032086,0.8645744680851064,0.7079467285423153,0.13542553191489362,0.09589333333333334,0.13542553191489362,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.02912319868506344,native,toxicity,encoder_minilm,EXP-005-am
ar,target_full,0.9394336700287106,0.0,1,0.19495412844036694,0.0,0.04679144385026738,0.886968085106383,0.7083333333333334,0.11303191489361702,0.08,0.11303191489361702,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,0.16394957983193276,0.2337148477498646,0.19495412844036694,0.0,native,toxicity,encoder_minilm,EXP-005-am
ar,test_oracle_unachievable,0.9321407397196573,0.0,1,0.20477815699658702,0.0,0.04946524064171123,0.8803191489361702,0.7086614173228346,0.1196808510638298,0.08466666666666667,0.1196808510638298,False,False,0.6644082802366594,0.5013333333333333,0.503,1000,1500,0.8009660332041458,am,target_fpr,,,0.19495412844036694,-0.009824028556220082,native,toxicity,encoder_minilm,EXP-005-am
de,fixed_half,0.5,0.0,1,0.6309523809523809,0.0,0.22872340425531915,0.43315508021390375,0.7114093959731543,0.5668449197860963,0.3973333333333333,0.5668449197860963,False,False,0.7412834935715098,0.49866666666666665,0.508,1000,1500,0.8009660332041458,am,target_fpr,,,0.39839034205231394,-0.232562038900067,native,toxicity,encoder_minilm,EXP-005-am
de,source_global,0.8009660332041458,0.0,1,0.5329861111111112,0.0,0.12898936170212766,0.589572192513369,0.7599009900990099,0.410427807486631,0.2693333333333333,0.410427807486631,False,False,0.7412834935715098,0.49866666666666665,0.508,1000,1500,0.8009660332041458,am,target_fpr,0.49835815018970586,0.5737159550906692,0.39839034205231394,-0.13459576905879722,native,toxicity,encoder_minilm,EXP-005-am
de,quantile_match,0.9578119907099475,0.0,1,0.3280085197018104,0.0,0.04920212765957447,0.7941176470588235,0.806282722513089,0.20588235294117646,0.12733333333333333,0.20588235294117646,False,False,0.7412834935715098,0.49866666666666665,0.508,1000,1500,0.8009660332041458,am,target_fpr,,,0.39839034205231394,0.07038182235050355,native,toxicity,encoder_minilm,EXP-005-am
