language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,prevalence_setting,task,encoder,exp_id
am,fixed_half,0.5,0.0,1,0.23382519863791149,0.0,0.07908163265306123,0.8561452513966481,0.6242424242424243,0.14385474860335196,0.11,0.14385474860335196,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.042437638829299046,native,toxicity,encoder_minilm,EXP-005-ar
am,source_global,0.7048554380775378,0.0,1,0.024725274725274728,0.0,0.003826530612244898,0.9874301675977654,0.75,0.012569832402234637,0.008,0.012569832402234637,True,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,0.010957485137813009,0.03973106805091657,0.19138755980861244,0.16666228508333772,native,toxicity,encoder_minilm,EXP-005-ar
am,quantile_match,0.4668932773635559,0.0,1,0.2869287991498406,0.0,0.11479591836734694,0.8114525139664804,0.6,0.18854748603351956,0.15,0.18854748603351956,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.09554123934122816,native,toxicity,encoder_minilm,EXP-005-ar
am,sld_em,0.9999996589424108,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.19138755980861244,native,toxicity,encoder_minilm,EXP-005-ar
am,bbse,0.7048554380775378,0.0,1,0.024725274725274728,0.0,0.003826530612244898,0.9874301675977654,0.75,0.012569832402234637,0.008,0.012569832402234637,True,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.16666228508333772,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_8_strat,0.4996120987731597,0.09151237371864847,25,0.2574027789619216,0.1379636434382095,0.11362244897959183,0.8171508379888267,0.6247653746380807,0.18284916201117318,0.14666666666666667,0.18284916201117318,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.06601521915330916,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_8_rand,0.48610138206154924,0.1068667277929906,25,0.2759629424970228,0.15904234482554966,0.14887755102040817,0.7796648044692738,0.6273805924656329,0.22033519553072622,0.18298666666666666,0.22033519553072622,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.08457538268841036,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_16_strat,0.5342184091212955,0.08735876707091422,25,0.20465923306152234,0.11660001396673417,0.07596938775510204,0.866536312849162,0.6492728456803111,0.133463687150838,0.10341333333333333,0.133463687150838,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.013271673252909899,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_16_rand,0.5371981760598235,0.11901681364218226,25,0.21800002176567326,0.15540606646011196,0.09622448979591837,0.8425698324022346,0.6633615403748808,0.15743016759776537,0.12544000000000002,0.15743016759776537,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.026612461957060823,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_32_strat,0.6116085231070347,0.10002955381629998,25,0.11819897769994564,0.08223352476604973,0.03137755102040816,0.9316201117318436,0.7282771108121905,0.06837988826815641,0.04904,0.06837988826815641,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.0731885821086668,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_32_rand,0.5468809104976151,0.07893749743601731,25,0.18236333810427172,0.10657942772756343,0.06265306122448978,0.8845810055865921,0.655639332617805,0.11541899441340782,0.08784,0.11541899441340782,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.009024221704340724,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_64_strat,0.5497745496105113,0.06944336727530252,25,0.17518959685647484,0.08776141596766725,0.05551020408163266,0.8931284916201118,0.6572080666634654,0.10687150837988824,0.08002666666666666,0.10687150837988824,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.0161979629521376,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_64_rand,0.5377796706903143,0.034497233147862835,25,0.18093519531288127,0.0485025557944813,0.05285714285714285,0.893240223463687,0.6559841860149256,0.10675977653631284,0.07858666666666667,0.10675977653631284,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.01045236449573117,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_128_strat,0.5392708163439521,0.04495063938079267,25,0.17971296896791789,0.058743133560140944,0.053979591836734696,0.893240223463687,0.6539558263597003,0.10675977653631284,0.07917333333333333,0.10675977653631284,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.011674590840694554,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_128_rand,0.5279163628636447,0.033167245794146684,25,0.1951427567427552,0.04859626751750948,0.05801020408163264,0.8833519553072625,0.65540121955803,0.11664804469273742,0.086,0.11664804469273742,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,-0.0037551969341427516,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_256_strat,0.5296203814270742,0.02358029452962716,25,0.18954004899026444,0.03582904823198238,0.05505102040816326,0.8881564245810055,0.6536336750085868,0.11184357541899442,0.08216000000000001,0.11184357541899442,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.0018475108183479971,native,toxicity,encoder_minilm,EXP-005-ar
am,few_label_256_rand,0.5384135461059152,0.024517929989430958,25,0.177636153614023,0.036407232258559,0.048265306122448975,0.8965921787709498,0.664304787396768,0.10340782122905026,0.07458666666666666,0.10340782122905026,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.01375140619458945,native,toxicity,encoder_minilm,EXP-005-ar
am,target_full,0.5295182055163884,0.0,1,0.19138755980861244,0.0,0.05102040816326531,0.888268156424581,0.6666666666666666,0.11173184357541899,0.08,0.11173184357541899,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,0.15820284541105264,0.2246213291037528,0.19138755980861244,0.0,native,toxicity,encoder_minilm,EXP-005-ar
am,test_oracle_unachievable,0.5316130534661341,0.0,1,0.18944844124700239,0.0,0.04974489795918367,0.8896648044692738,0.6694915254237288,0.11033519553072625,0.07866666666666666,0.11033519553072625,False,False,0.6126795690343176,0.47733333333333333,0.511,1000,1500,0.7048554380775378,ar,target_fpr,,,0.19138755980861244,0.0019391185616100537,native,toxicity,encoder_minilm,EXP-005-ar
ar,fixed_half,0.5,0.0,1,0.6761904761904762,0.0,0.29545454545454547,0.3390957446808511,0.692200557103064,0.660904255319149,0.4786666666666667,0.660904255319149,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.28889539422326316,native,toxicity,encoder_minilm,EXP-005-ar
ar,source_global,0.7048554380775378,0.0,1,0.3872950819672131,0.0,0.04679144385026738,0.7486702127659575,0.84375,0.25132978723404253,0.14933333333333335,0.25132978723404253,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,0.3451533381917694,0.42677470346429014,0.3872950819672131,0.0,native,toxicity,encoder_minilm,EXP-005-ar
ar,quantile_match,0.7040726241564748,0.0,1,0.38894575230296824,0.0,0.04679144385026738,0.7473404255319149,0.8444444444444444,0.2526595744680851,0.15,0.2526595744680851,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.0016506703357551666,native,toxicity,encoder_minilm,EXP-005-ar
ar,sld_em,0.7048554380775378,0.0,1,0.3872950819672131,0.0,0.04679144385026738,0.7486702127659575,0.84375,0.25132978723404253,0.14933333333333335,0.25132978723404253,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,0.0,native,toxicity,encoder_minilm,EXP-005-ar
ar,bbse,0.7048554380775378,0.0,1,0.3872950819672131,0.0,0.04679144385026738,0.7486702127659575,0.84375,0.25132978723404253,0.14933333333333335,0.25132978723404253,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,0.0,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_8_strat,0.5938270971312931,0.08746039282537693,25,0.5555993343991472,0.12015490401076678,0.15871657754010696,0.5323936170212766,0.778219719159523,0.4676063829787233,0.31357333333333337,0.4676063829787233,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.16830425243193414,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_8_rand,0.6245778359073919,0.10826414955021034,25,0.5042255862972009,0.16931111102875449,0.13502673796791445,0.5858510638297872,0.7936680422459824,0.4141489361702127,0.27496,0.4141489361702127,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.11693050432998786,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_16_strat,0.6401345061807702,0.09639612787614174,25,0.4855738773328597,0.15013649364229292,0.1106951871657754,0.6203191489361702,0.8076593176506887,0.3796808510638298,0.24554666666666666,0.3796808510638298,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.09827879536564665,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_16_rand,0.6491750161686533,0.09116809084029893,25,0.47265964503223445,0.138657109277468,0.10336898395721926,0.6367553191489361,0.8142485455215335,0.3632446808510638,0.23365333333333335,0.3632446808510638,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.08536456306502138,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_32_strat,0.7027011611580427,0.07468556667603286,25,0.3932379947519193,0.12726344719667312,0.053903743315508026,0.7302127659574468,0.8526700453790853,0.26978723404255317,0.16213333333333335,0.26978723404255317,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.005942912784706211,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_32_rand,0.7163050283664654,0.08268555135512001,25,0.36728785221950133,0.1419706708133523,0.051550802139037434,0.7488297872340425,0.8558226549728972,0.25117021276595747,0.15162666666666666,0.25117021276595747,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,0.02000722974771174,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_64_strat,0.7076829122106227,0.05341401399300788,25,0.390263483069583,0.08741932234800212,0.046470588235294125,0.7405319148936171,0.8595132049251829,0.259468085106383,0.15325333333333332,0.259468085106383,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.0029684011023698997,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_64_rand,0.6818237870893665,0.06429855979290422,25,0.4302926170128224,0.10357617117044095,0.06481283422459894,0.6983510638297872,0.8410279568006334,0.30164893617021277,0.18354666666666666,0.30164893617021277,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.042997535045609325,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_128_strat,0.6816708301906584,0.0362390069314573,25,0.43454164235505316,0.060155483907934675,0.05577540106951872,0.7041489361702128,0.8459685809863475,0.29585106382978726,0.17613333333333334,0.29585106382978726,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.047246560387840086,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_128_rand,0.6798516643585709,0.04105389862138052,25,0.43632203008231796,0.06701911395427483,0.05791443850267379,0.7011170212765958,0.843830684460809,0.29888297872340425,0.17871999999999996,0.29888297872340425,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.049026948115104885,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_256_strat,0.7001509208174559,0.02356949318826616,25,0.40066055930508937,0.04072071039842715,0.04780748663101605,0.7363829787234042,0.8487102013850361,0.26361702127659575,0.156,0.26361702127659575,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.013365477337876297,native,toxicity,encoder_minilm,EXP-005-ar
ar,few_label_256_rand,0.6993883932776075,0.02679789866952344,25,0.4031472937854329,0.046124869997513814,0.04716577540106952,0.7342021276595745,0.851817759405662,0.2657978723404255,0.15677333333333332,0.2657978723404255,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.01585221181821983,native,toxicity,encoder_minilm,EXP-005-ar
ar,target_full,0.7048554380775378,0.0,1,0.3872950819672131,0.0,0.04679144385026738,0.7486702127659575,0.84375,0.25132978723404253,0.14933333333333335,0.25132978723404253,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,0.35190460553320746,0.42264463862660256,0.3872950819672131,0.0,native,toxicity,encoder_minilm,EXP-005-ar
ar,test_oracle_unachievable,0.694218837892353,0.0,1,0.40766902119071646,0.0,0.04946524064171123,0.7313829787234043,0.8451882845188284,0.26861702127659576,0.15933333333333333,0.26861702127659576,False,True,0.7652321083172147,0.5013333333333333,0.503,1000,1500,0.7048554380775378,ar,target_fpr,,,0.3872950819672131,-0.02037393922350339,native,toxicity,encoder_minilm,EXP-005-ar
de,fixed_half,0.5,0.0,1,0.6316602316602317,0.0,0.18351063829787234,0.4532085561497326,0.7477148080438757,0.5467914438502673,0.36466666666666664,0.5467914438502673,False,False,0.7699183638639208,0.49866666666666665,0.508,1000,1500,0.7048554380775378,ar,target_fpr,,,0.4389275074478649,-0.19273272421236676,native,toxicity,encoder_minilm,EXP-005-ar
