language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,model,arm
es,fixed_half,0.5,0.0,1,0.3559510567296997,0.0,0.0403530895334174,0.7736916548797736,0.8333333333333334,0.2263083451202263,0.128,0.2263083451202263,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.11751833102540243,clf_citizenlab_distilbert,A
es,source_global,0.6391233205795288,0.0,1,0.25952380952380955,0.0,0.03026481715006305,0.8458274398868458,0.8195488721804511,0.15417256011315417,0.08866666666666667,0.15417256011315417,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,0.21806385400154452,0.2999518059716657,0.4734693877551021,0.21394557823129257,clf_citizenlab_distilbert,A
es,pooled_global,0.5616753168139472,0.0,1,0.3099885189437428,0.0,0.03656998738965952,0.809052333804809,0.823170731707317,0.19094766619519093,0.10933333333333334,0.19094766619519093,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.16348086881135931,clf_citizenlab_distilbert,A
es,worstcase_global,0.8775589317083359,0.0,1,0.10133333333333333,0.0,0.006305170239596469,0.9462517680339463,0.8837209302325582,0.05374823196605375,0.028666666666666667,0.05374823196605375,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.3721360544217688,clf_citizenlab_distilbert,A
es,quantile_match,0.1363836357742548,0.0,1,0.6614173228346457,0.0,0.18032786885245902,0.40594059405940597,0.7460035523978685,0.594059405940594,0.37533333333333335,0.594059405940594,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,-0.1879479350795436,clf_citizenlab_distilbert,A
es,sld_em,0.9999989660485397,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.4734693877551021,clf_citizenlab_distilbert,A
es,bbse,0.9672928299278549,0.0,1,0.011220196353436187,0.0,0.0025220680958385876,0.9943422913719944,0.6666666666666666,0.005657708628005658,0.004,0.005657708628005658,True,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.4622491914016659,clf_citizenlab_distilbert,A
es,few_label_8_strat,0.32500044349581003,0.23714794288985536,25,0.5075112647338147,0.18131066366977172,0.11994955863808324,0.5787270155586988,0.7947241919261624,0.42127298444130123,0.2619733333333334,0.42127298444130123,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,-0.03404187697871258,clf_citizenlab_distilbert,A
es,few_label_8_rand,0.21607256160117685,0.21739668647351668,25,0.582783189159583,0.16318574359312218,0.23954602774274902,0.43343705799151344,0.734474955737086,0.5665629420084866,0.39368,0.5665629420084866,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,-0.10931380140448094,clf_citizenlab_distilbert,A
es,few_label_16_strat,0.4448853249102831,0.26821529728797716,25,0.41640495431143065,0.20464338314696157,0.0807061790668348,0.6768882602545969,0.816805108112473,0.3231117397454031,0.19496000000000002,0.3231117397454031,False,False,0.7883255358502883,0.4713333333333333,0.512,1000,1500,0.6391233205795288,en,target_fpr,,,0.4734693877551021,0.05706443344367146,clf_citizenlab_distilbert,A
