language,strategy,threshold,threshold_sd,n_draws,f1,f1_sd,fpr,fnr,precision,recall,predicted_positive_rate,objective_value,is_degenerate,is_source,test_auroc,test_prevalence,dev_prevalence,n_dev,n_test,tau_source,source_language,objective,f1_ci_low,f1_ci_high,f1_target_full,f1_gap_to_full,prevalence_setting,task,encoder,exp_id
ace_Latn,fixed_half,0.5,0.0,1,0.4583333333333333,0.0,0.0,0.7027027027027027,1.0,0.2972972972972973,0.040892193308550186,0.2972972972972973,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.00833333333333336,native,sib200,encoder_minilm,EXP-006
ace_Latn,source_global,0.17166594388133316,0.0,1,0.4666666666666667,0.0,0.03879310344827586,0.6216216216216216,0.6086956521739131,0.3783783783783784,0.08550185873605948,0.3783783783783784,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,0.28523809523809524,0.6086956521739131,0.4666666666666667,0.0,native,sib200,encoder_minilm,EXP-006
ace_Latn,quantile_match,0.067515867566209,0.0,1,0.47500000000000003,0.0,0.10344827586206896,0.4864864864864865,0.4418604651162791,0.5135135135135135,0.15985130111524162,0.5135135135135135,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.00833333333333336,native,sib200,encoder_minilm,EXP-006
ace_Latn,sld_em,0.6609465272495931,0.0,1,0.391304347826087,0.0,0.0,0.7567567567567568,1.0,0.24324324324324326,0.03345724907063197,0.24324324324324326,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.0753623188405797,native,sib200,encoder_minilm,EXP-006
ace_Latn,bbse,0.36921243424212524,0.0,1,0.49056603773584906,0.0,0.01293103448275862,0.6486486486486487,0.8125,0.35135135135135137,0.05947955390334572,0.35135135135135137,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.023899371069182385,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_8_strat,0.16406142083172817,0.16132270010063582,25,0.4661361691286888,0.022913382331565098,0.1110344827586207,0.4918918918918919,0.5471985763489707,0.5081081081081081,0.16565055762081785,0.5081081081081081,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.0005304975379778476,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_8_rand,0.20891782609386197,0.09315052613443797,25,0.46812871398764905,0.012546943114617095,0.044137931034482755,0.6118918918918919,0.643192242114237,0.38810810810810814,0.09144981412639405,0.38810810810810814,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.0014620473209823737,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_16_strat,0.20503747048491675,0.19822336393616266,25,0.4553906825589561,0.041929487292883386,0.09999999999999998,0.5275675675675676,0.5871948531304527,0.47243243243243244,0.1512267657992565,0.47243243243243244,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.01127598410771058,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_16_rand,0.2789115361072369,0.17554005849256987,25,0.4660292008930768,0.03245330210375986,0.04275862068965517,0.6140540540540541,0.6948052457862015,0.38594594594594595,0.08996282527881039,0.38594594594594595,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.0006374657735898626,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_32_strat,0.3361136053869577,0.22629887123488882,25,0.45534284741912506,0.047755483827822715,0.039310344827586205,0.6270270270270271,0.7498688548688548,0.37297297297297294,0.08520446096654276,0.37297297297297294,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,0.011323819247541611,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_32_rand,0.3021218206924295,0.11836506394754971,25,0.4785278099667628,0.01646664770888699,0.03,0.628108108108108,0.7406191920613042,0.3718918918918919,0.07702602230483271,0.3718918918918919,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.011861143300096133,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_64_strat,0.16613062225796443,0.0925488058415687,25,0.4827163330480406,0.01887614941639914,0.06413793103448277,0.5567567567567567,0.572535403494494,0.4432432432432432,0.11628252788104089,0.4432432432432432,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.01604966638137395,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_64_rand,0.19241244368351673,0.08686952868109679,25,0.473971724070791,0.012127203587645406,0.04775862068965517,0.5978378378378378,0.6141508770292304,0.40216216216216216,0.09650557620817844,0.40216216216216216,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.007305057404124349,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_128_strat,0.1711920761528339,0.04563236083974055,25,0.47776451500049366,0.01519680490116679,0.045,0.5967567567567568,0.6034953548866592,0.40324324324324323,0.09427509293680297,0.40324324324324323,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.011097848333826987,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_128_rand,0.16973324655194574,0.04468182209527941,25,0.47980317772678466,0.014379213288679674,0.046206896551724136,0.5924324324324324,0.599307558656086,0.40756756756756757,0.09591078066914499,0.40756756756756757,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,-0.013136511060117984,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_256_strat,0.1790851272736612,2.7755575615628914e-17,25,0.4666666666666666,5.551115123125783e-17,0.03879310344827587,0.6216216216216216,0.6086956521739131,0.3783783783783784,0.08550185873605948,0.3783783783783784,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,5.551115123125783e-17,native,sib200,encoder_minilm,EXP-006
ace_Latn,few_label_256_rand,0.1790851272736612,2.7755575615628914e-17,25,0.4666666666666666,5.551115123125783e-17,0.03879310344827587,0.6216216216216216,0.6086956521739131,0.3783783783783784,0.08550185873605948,0.3783783783783784,False,False,0.8217614165890028,0.137546468401487,0.09444444444444444,180,269,0.17166594388133316,eng_Latn,target_fpr,,,0.4666666666666667,5.551115123125783e-17,native,sib200,encoder_minilm,EXP-006
